customer_id,segment_name,recency_days,frequency_180d,monetary_180d,ticket_count_90d,return_rate_180d,sessions_30d,campaign_clicks_30d
CUST01352,Discount Sensitive,123,2,900.07,0,0.5,1,0
CUST01353,Dormant,73,1,597.26,1,0.0,1,1
CUST01354,Loyal Customer,2,2,1041.99,1,0.0,10,0
CUST01355,Dormant,88,1,547.04,0,0.0,2,0
CUST01356,Dormant,42,1,287.51,1,0.0,0,0
CUST01357,Discount Sensitive,126,1,230.99,0,0.0,2,0
CUST01358,Loyal Customer,18,1,862.52,0,0.0,14,3
CUST01359,Discount Sensitive,106,2,1016.94,0,0.0,3,1
CUST01360,At Risk,160,1,306.65,0,0.0,6,2
CUST01361,Loyal Customer,5,1,805.77,0,0.0,6,0
CUST01362,Discount Sensitive,80,1,378.18,0,0.0,16,1
CUST01363,Dormant,83,1,454.39,0,0.0,7,2
CUST01364,At Risk,148,1,1261.0,0,0.0,3,0
CUST01365,At Risk,247,0,0.0,0,0.0,1,0
CUST01366,Discount Sensitive,98,1,149.0,0,0.0,4,0
CUST01367,Dormant,56,1,363.62,1,0.0,8,1
CUST01368,At Risk,308,0,0.0,0,0.0,8,3
CUST01369,Dormant,24,1,477.43,1,1.0,10,2
CUST01370,At Risk,161,2,1246.04,0,0.0,2,0
CUST01371,Champion,8,2,2334.49,1,0.0,6,0
CUST01372,Dormant,71,1,366.8,1,1.0,5,0
CUST01373,Discount Sensitive,45,1,291.54,0,0.0,4,0
CUST01374,Dormant,88,1,282.0,0,0.0,5,0
CUST01375,Loyal Customer,64,2,1131.64,0,0.0,4,3
CUST01376,Dormant,34,1,541.57,0,0.0,6,0
CUST01377,Discount Sensitive,9,1,387.27,1,0.0,10,0
CUST01378,Dormant,117,1,348.74,0,0.0,14,0
CUST01379,At Risk,186,0,0.0,0,0.0,6,1
CUST01380,Loyal Customer,44,2,729.75,0,0.0,1,1
CUST01381,Champion,2,6,4149.83,0,0.0,11,3
CUST01382,Loyal Customer,4,2,987.37,1,0.5,5,1
CUST01383,Champion,13,3,1697.28,1,0.0,14,0
CUST01384,Loyal Customer,145,2,3420.26,0,0.5,5,0
CUST01385,Champion,0,3,1753.84,1,0.333,10,4
CUST01386,Champion,14,4,5346.15,1,0.25,5,0
CUST01387,Dormant,128,1,785.68,0,0.0,2,0
CUST01388,Loyal Customer,70,1,2996.98,0,0.0,1,0
CUST01389,Loyal Customer,70,2,1396.82,0,0.0,5,2
CUST01390,Champion,9,2,1232.27,0,0.0,11,1
CUST01391,Dormant,94,1,972.01,0,0.0,11,1
CUST01392,Loyal Customer,16,1,1415.53,0,0.0,2,1
CUST01393,Dormant,85,1,493.02,0,0.0,0,1
CUST01394,Champion,16,2,1313.81,0,0.0,15,1
CUST01395,Loyal Customer,32,4,3708.11,0,0.0,4,0
CUST01396,Discount Sensitive,127,1,826.44,0,0.0,2,0
CUST01397,Champion,4,4,4264.14,0,0.0,12,0
CUST01398,Dormant,57,1,1672.19,1,1.0,6,0
CUST01399,Champion,19,4,2045.41,1,0.25,10,1
CUST01400,At Risk,134,1,328.61,0,0.0,1,0
CUST01401,Loyal Customer,75,2,1991.48,0,0.0,3,0
CUST01402,At Risk,254,0,0.0,0,0.0,0,2
CUST01403,At Risk,329,0,0.0,0,0.0,1,0
CUST01404,At Risk,202,0,0.0,0,0.0,12,1
CUST01405,At Risk,140,1,1013.03,0,0.0,2,0
CUST01406,At Risk,222,0,0.0,0,0.0,2,0
CUST01407,At Risk,139,1,709.73,0,0.0,3,0
CUST01408,At Risk,307,0,0.0,0,0.0,0,0
CUST01409,Loyal Customer,26,3,1087.52,0,0.0,1,0
CUST01410,Discount Sensitive,146,2,670.94,0,0.0,11,0
CUST01411,At Risk,183,0,0.0,0,0.0,0,0
CUST01412,Discount Sensitive,91,1,348.68,0,0.0,9,0
CUST01413,At Risk,234,0,0.0,0,0.0,2,0
CUST01414,Discount Sensitive,30,1,453.66,1,0.0,10,1
CUST01415,Dormant,9,1,509.5,0,0.0,9,0
CUST01416,Champion,50,3,2785.86,3,0.667,11,2
CUST01417,Discount Sensitive,149,1,461.24,0,0.0,3,0
CUST01418,At Risk,176,1,785.78,0,0.0,10,1
CUST01419,Dormant,41,1,1111.02,0,0.0,1,0
CUST01420,Champion,67,3,2895.91,1,0.0,14,1
CUST01421,Dormant,46,1,1155.37,1,1.0,16,0
CUST01422,Loyal Customer,58,3,1353.3,1,0.333,3,0
CUST01423,Loyal Customer,41,2,840.35,0,0.0,5,0
CUST01424,Discount Sensitive,93,1,2318.97,0,0.0,3,0
CUST01425,Dormant,48,1,1148.76,0,0.0,3,1
CUST01426,Dormant,24,1,872.32,0,0.0,8,0
CUST01427,Champion,5,4,2185.26,2,0.0,11,2
CUST01428,Discount Sensitive,51,1,888.61,1,1.0,15,1
CUST01429,Loyal Customer,53,2,1434.61,0,0.0,4,2
CUST01430,Champion,5,3,2362.84,3,0.333,11,0
CUST01431,Loyal Customer,12,1,903.63,1,1.0,6,1
CUST01432,Dormant,102,1,410.51,0,0.0,2,0
CUST01433,Discount Sensitive,108,2,1057.64,0,0.5,8,0
CUST01434,Champion,5,4,1436.17,1,0.25,6,0
CUST01435,At Risk,186,0,0.0,0,0.0,0,0
CUST01436,Champion,20,2,2235.76,0,0.0,18,1
CUST01437,At Risk,246,0,0.0,0,0.0,2,0
CUST01438,Loyal Customer,157,2,2087.95,0,0.0,0,0
CUST01439,Champion,0,3,4431.7,1,0.0,7,0
CUST01440,High Value Unhappy,6,3,3177.64,1,0.0,3,0
CUST01441,At Risk,322,0,0.0,0,0.0,1,2
CUST01442,Loyal Customer,105,3,2184.02,0,0.333,9,1
CUST01443,Loyal Customer,20,3,3298.22,0,0.0,1,0
CUST01444,Loyal Customer,32,2,1096.85,0,0.0,2,1
CUST01445,Loyal Customer,115,2,1969.1,0,0.5,2,0
CUST01446,At Risk,132,1,789.48,0,0.0,5,0
CUST01447,Loyal Customer,18,1,1665.94,0,0.0,13,0
CUST01448,At Risk,233,0,0.0,0,0.0,1,0
CUST01449,Loyal Customer,3,2,874.09,1,0.0,5,2
CUST01450,Loyal Customer,126,2,1429.2,0,0.5,2,0
CUST01451,Loyal Customer,34,1,1506.43,1,0.0,13,0
CUST01452,Discount Sensitive,116,1,1448.27,0,0.0,10,0
CUST01453,Loyal Customer,82,2,1354.88,0,0.0,7,1
CUST01454,Loyal Customer,70,3,2311.47,0,0.0,2,2
CUST01455,At Risk,335,0,0.0,0,0.0,0,0
CUST01456,Loyal Customer,17,1,1158.71,1,0.0,7,0
CUST01457,At Risk,248,0,0.0,0,0.0,0,0
CUST01458,Dormant,52,1,1462.88,0,0.0,1,0
CUST01459,Loyal Customer,68,3,1869.62,0,0.0,4,0
CUST01460,Loyal Customer,128,3,1836.58,0,0.0,4,0
CUST01461,Loyal Customer,107,2,1214.31,0,0.0,3,0
CUST01462,Dormant,80,1,388.39,0,0.0,3,0
CUST01463,At Risk,356,0,0.0,0,0.0,1,0
CUST01464,Loyal Customer,42,2,1743.4,0,0.0,13,3
CUST01465,Loyal Customer,10,2,670.57,0,0.0,16,0
CUST01466,Loyal Customer,56,2,1494.87,0,0.0,2,1
CUST01467,Dormant,89,2,649.13,0,0.0,5,0
CUST01468,Discount Sensitive,166,1,1034.31,0,0.0,4,0
CUST01469,Loyal Customer,44,1,1313.43,0,0.0,0,1
CUST01470,At Risk,241,0,0.0,0,0.0,1,0
CUST01471,Champion,77,4,2450.75,0,0.0,8,0
CUST01472,High Value Unhappy,0,4,2039.77,1,0.0,3,1
CUST01473,Champion,48,3,2475.68,0,0.0,5,1
CUST01474,Loyal Customer,61,2,959.29,2,0.5,8,0
CUST01475,Dormant,114,1,650.36,0,0.0,0,0
CUST01476,Dormant,127,1,370.67,0,0.0,0,0
CUST01477,Loyal Customer,55,3,1828.06,0,0.0,3,2
CUST01478,Champion,40,3,3159.76,0,0.0,10,0
CUST01479,Loyal Customer,42,4,1777.74,0,0.0,0,1
CUST01480,At Risk,347,0,0.0,0,0.0,3,0
CUST01481,Loyal Customer,122,2,1650.56,0,0.0,4,1
CUST01482,At Risk,158,2,1073.55,0,0.0,1,1
CUST01483,Loyal Customer,7,2,783.94,0,0.5,5,0
CUST01484,Dormant,111,1,568.21,0,0.0,1,0
CUST01485,Champion,69,3,2973.96,0,0.333,6,1
CUST01486,Dormant,48,1,770.52,0,0.0,5,0
CUST01487,At Risk,232,0,0.0,0,0.0,1,1
CUST01488,Champion,33,3,1749.42,1,0.333,14,2
CUST01489,Champion,41,4,5287.87,1,0.0,9,0
CUST01490,Loyal Customer,122,2,1360.72,0,0.0,3,0
CUST01491,Loyal Customer,87,2,1889.89,0,0.0,6,0
CUST01492,High Value Unhappy,62,2,2179.26,1,0.0,10,0
CUST01493,Loyal Customer,10,2,807.45,0,0.0,0,0
CUST01494,At Risk,265,0,0.0,0,0.0,1,1
CUST01495,High Value Unhappy,89,3,2084.73,1,0.0,0,0
CUST01496,Loyal Customer,16,1,662.11,0,0.0,9,3
CUST01497,Champion,35,4,2041.04,1,0.25,9,0
CUST01498,Champion,12,4,3245.47,1,0.0,14,0
CUST01499,At Risk,133,1,1510.54,0,0.0,3,0
CUST01500,Discount Sensitive,95,1,269.54,0,0.0,8,0
CUST01501,Discount Sensitive,66,2,646.43,2,0.0,6,0
CUST01502,Loyal Customer,80,2,1331.42,0,0.5,15,1
CUST01503,Dormant,90,1,367.27,0,0.0,8,0
CUST01504,At Risk,152,1,588.35,0,1.0,0,1
CUST01505,Discount Sensitive,64,1,608.83,0,0.0,2,2
CUST01506,Discount Sensitive,140,1,318.41,0,0.0,4,0
CUST01507,Loyal Customer,125,2,2311.37,0,0.5,5,0
CUST01508,Loyal Customer,3,1,845.65,0,0.0,10,4
CUST01509,Champion,6,3,1236.7,1,0.333,17,0
CUST01510,Loyal Customer,132,2,1667.1,0,0.0,7,2
CUST01511,Loyal Customer,88,4,2601.14,0,0.0,11,1
CUST01512,Loyal Customer,43,1,703.24,1,0.0,3,0
CUST01513,Discount Sensitive,131,1,1062.28,0,0.0,0,0
CUST01514,Loyal Customer,82,3,1466.5,0,0.0,5,3
CUST01515,Loyal Customer,96,3,3057.74,0,0.0,4,0
CUST01516,Discount Sensitive,172,1,421.68,0,0.0,15,2
CUST01517,Dormant,87,1,628.81,0,0.0,4,0
CUST01518,At Risk,485,0,0.0,0,0.0,1,0
CUST01519,Loyal Customer,105,3,3216.75,0,0.0,0,0
CUST01520,Dormant,19,1,333.93,0,0.0,10,0
CUST01521,Loyal Customer,10,2,1070.14,0,0.0,2,0
CUST01522,Dormant,68,1,882.29,0,0.0,2,1
CUST01523,High Value Unhappy,15,4,3702.28,1,0.25,1,1
CUST01524,Champion,19,1,2078.4,1,0.0,5,1
CUST01525,Loyal Customer,56,2,1514.06,0,0.0,1,0
CUST01526,Champion,9,2,2585.39,2,0.5,7,2
CUST01527,At Risk,326,0,0.0,0,0.0,1,1
CUST01528,Discount Sensitive,105,1,424.84,0,0.0,13,0
CUST01529,At Risk,194,0,0.0,0,0.0,0,0
CUST01530,At Risk,182,0,0.0,0,0.0,7,2
CUST01531,At Risk,222,0,0.0,0,0.0,3,1
CUST01532,At Risk,159,1,776.24,0,0.0,6,1
CUST01533,At Risk,167,1,697.43,0,0.0,6,0
CUST01534,Dormant,22,1,416.32,0,0.0,7,0
CUST01535,Champion,8,5,2197.52,0,0.2,9,4
CUST01536,Loyal Customer,7,1,1059.82,1,0.0,2,0
CUST01537,Dormant,123,1,355.81,0,0.0,3,0
CUST01538,Dormant,80,1,346.25,0,0.0,8,1
CUST01539,At Risk,158,1,643.65,0,0.0,0,0
CUST01540,At Risk,195,0,0.0,0,0.0,4,1
CUST01541,Discount Sensitive,64,1,626.47,0,0.0,5,0
CUST01542,Loyal Customer,4,1,382.91,0,0.0,15,0
CUST01543,At Risk,131,1,1270.64,0,0.0,8,2
CUST01544,Loyal Customer,113,2,1196.51,0,0.0,11,2
CUST01545,Dormant,106,1,806.94,0,0.0,4,0
CUST01546,Loyal Customer,22,2,599.02,2,0.0,4,1
CUST01547,Dormant,99,2,881.65,0,0.0,4,1
CUST01548,Dormant,49,1,497.12,0,0.0,2,0
CUST01549,At Risk,167,1,708.07,0,0.0,15,0
CUST01550,Loyal Customer,109,4,1841.6,0,0.0,5,0
CUST01551,Dormant,69,1,674.67,0,0.0,11,0
CUST01552,Discount Sensitive,108,2,999.14,0,0.0,3,0
CUST01553,At Risk,153,1,381.8,0,0.0,4,1
CUST01554,Loyal Customer,75,2,2807.29,0,0.0,8,1
CUST01555,Dormant,30,1,329.17,1,0.0,5,2
CUST01556,Loyal Customer,37,2,729.47,0,0.0,1,2
CUST01557,Dormant,41,1,452.3,0,0.0,9,0
CUST01558,At Risk,210,0,0.0,0,0.0,1,0
CUST01559,Loyal Customer,93,3,1317.97,1,0.333,5,2
CUST01560,Loyal Customer,8,2,1018.83,0,0.5,14,2
CUST01561,At Risk,153,1,567.89,0,0.0,5,3
CUST01562,Loyal Customer,51,2,1271.3,1,0.5,17,0
CUST01563,Loyal Customer,20,2,1279.74,1,0.5,0,0
CUST01564,At Risk,236,0,0.0,0,0.0,1,0
CUST01565,Dormant,41,1,659.77,0,0.0,4,1
CUST01566,Loyal Customer,5,1,486.05,0,0.0,0,0
CUST01567,At Risk,345,0,0.0,0,0.0,3,1
CUST01568,At Risk,178,1,831.95,0,0.0,2,0
CUST01569,Loyal Customer,81,1,1205.91,0,0.0,20,0
CUST01570,Discount Sensitive,144,2,551.33,0,0.0,2,0
CUST01571,At Risk,253,0,0.0,0,0.0,1,1
CUST01572,At Risk,227,0,0.0,0,0.0,1,1
CUST01573,Champion,78,3,2463.27,1,0.0,7,0
CUST01574,Loyal Customer,161,2,2180.97,0,0.0,2,1
CUST01575,At Risk,165,1,1350.03,0,0.0,1,0
CUST01576,High Value Unhappy,82,1,1953.76,1,1.0,10,0
CUST01577,Discount Sensitive,107,1,343.71,0,1.0,3,0
CUST01578,Loyal Customer,10,1,1222.13,0,0.0,4,3
CUST01579,Champion,45,5,4218.4,0,0.0,9,1
CUST01580,Loyal Customer,18,2,912.24,0,0.0,14,1
CUST01581,Champion,22,3,2148.76,1,0.333,6,0
CUST01582,Loyal Customer,58,2,1139.38,1,0.5,5,1
CUST01583,At Risk,261,0,0.0,0,0.0,2,2
CUST01584,Loyal Customer,0,2,1098.94,0,0.0,6,0
CUST01585,Dormant,23,1,327.29,0,0.0,4,0
CUST01586,Loyal Customer,25,1,788.8,1,0.0,7,1
CUST01587,Loyal Customer,129,2,1403.63,0,0.0,10,0
CUST01588,Loyal Customer,145,3,1959.15,0,0.0,2,0
CUST01589,At Risk,147,1,460.78,0,0.0,1,0
CUST01590,Loyal Customer,129,2,1250.94,0,0.0,8,0
CUST01591,Loyal Customer,136,2,2478.69,0,0.0,4,0
CUST01592,Dormant,117,1,500.86,0,0.0,8,0
CUST01593,Dormant,30,1,675.24,0,0.0,18,2
CUST01594,Loyal Customer,43,2,1570.28,0,0.0,2,0
CUST01595,Dormant,59,1,531.64,0,0.0,8,1
CUST01596,Loyal Customer,60,3,1798.04,0,0.333,7,1
CUST01597,Discount Sensitive,40,1,509.02,1,0.0,4,0
CUST01598,Dormant,68,1,292.55,0,0.0,4,2
CUST01599,Dormant,82,1,307.89,0,0.0,3,2
CUST01600,Loyal Customer,0,1,657.78,0,0.0,2,0
CUST01601,Loyal Customer,49,2,1021.85,1,0.0,6,0
CUST01602,Champion,22,3,1334.57,0,0.0,8,1
CUST01603,At Risk,166,1,455.96,0,1.0,0,0
CUST01604,Loyal Customer,49,3,1407.27,0,0.0,17,1
CUST01605,Loyal Customer,20,1,1057.43,0,0.0,3,0
CUST01606,Discount Sensitive,180,1,282.09,0,0.0,1,0
CUST01607,At Risk,155,1,1515.3,0,0.0,7,0
CUST01608,Dormant,26,1,501.47,0,0.0,1,2
CUST01609,Discount Sensitive,69,1,689.75,1,0.0,4,0
CUST01610,Loyal Customer,69,4,2593.45,0,0.25,4,2
CUST01611,Loyal Customer,28,4,2180.72,0,0.0,1,3
CUST01612,At Risk,283,0,0.0,0,0.0,1,0
CUST01613,At Risk,255,0,0.0,0,0.0,0,1
CUST01614,Loyal Customer,103,2,1352.11,0,0.5,4,0
CUST01615,High Value Unhappy,1,3,1862.39,1,0.0,3,0
CUST01616,At Risk,160,1,1177.41,0,0.0,4,2
CUST01617,Loyal Customer,71,2,1632.85,1,0.0,9,0
CUST01618,Discount Sensitive,84,1,426.08,0,0.0,2,0
CUST01619,Champion,2,3,1148.84,0,0.0,8,1
CUST01620,Champion,4,4,2409.04,0,0.0,7,1
CUST01621,Champion,26,3,2561.91,1,0.0,10,3
CUST01622,Loyal Customer,15,2,888.17,0,0.0,6,2
CUST01623,At Risk,359,0,0.0,0,0.0,0,0
CUST01624,Champion,75,4,2439.45,0,0.25,11,0
CUST01625,Loyal Customer,10,2,679.18,1,0.0,7,1
CUST01626,Champion,28,3,2085.26,0,0.0,6,0
CUST01627,At Risk,295,0,0.0,0,0.0,1,0
CUST01628,At Risk,180,1,399.53,0,1.0,4,0
CUST01629,Loyal Customer,81,2,1120.0,0,0.0,1,0
CUST01630,Champion,19,3,3394.53,1,0.333,6,1
CUST01631,Champion,2,3,2040.85,1,0.0,14,1
CUST01632,Loyal Customer,6,1,1472.62,0,0.0,4,0
CUST01633,Loyal Customer,55,2,859.67,1,0.0,3,1
CUST01634,Discount Sensitive,40,1,668.05,0,0.0,6,0
CUST01635,Loyal Customer,42,2,1322.05,1,0.5,10,2
CUST01636,Discount Sensitive,16,1,310.14,0,0.0,10,2
CUST01637,Champion,29,5,4002.06,1,0.0,8,2
CUST01638,Loyal Customer,31,2,1665.11,0,0.0,9,1
CUST01639,At Risk,166,1,1450.38,0,0.0,3,0
CUST01640,Discount Sensitive,105,1,464.57,0,0.0,6,0
CUST01641,Dormant,101,1,608.86,0,0.0,13,0
CUST01642,Champion,4,3,3151.98,0,0.0,5,0
CUST01643,At Risk,182,0,0.0,0,0.0,5,2
CUST01644,Dormant,118,2,818.79,0,0.5,5,3
CUST01645,Champion,74,3,2748.62,0,0.0,9,1
CUST01646,Champion,66,4,2483.29,0,0.0,10,0
CUST01647,Champion,10,4,3321.39,0,0.0,8,0
CUST01648,At Risk,150,1,540.77,0,0.0,2,3
CUST01649,At Risk,243,0,0.0,0,0.0,1,0
CUST01650,Discount Sensitive,102,1,1797.67,0,0.0,9,3
CUST01651,Dormant,87,1,508.39,1,0.0,0,1
CUST01652,High Value Unhappy,40,3,2663.46,1,0.667,2,0
CUST01653,High Value Unhappy,87,2,1706.87,1,0.0,0,0
CUST01654,Dormant,99,1,1073.19,0,0.0,2,2
CUST01655,Loyal Customer,13,2,1358.99,0,0.0,2,0
CUST01656,Champion,9,6,3506.88,0,0.167,16,4
CUST01657,At Risk,328,0,0.0,0,0.0,2,0
CUST01658,High Value Unhappy,56,4,3534.31,2,0.0,3,0
CUST01659,Loyal Customer,98,2,1400.57,0,0.0,8,0
CUST01660,Champion,6,2,2406.57,0,0.0,10,3
CUST01661,Discount Sensitive,154,1,326.3,0,1.0,0,0
CUST01662,Loyal Customer,33,2,1004.65,0,0.0,3,0
CUST01663,High Value Unhappy,22,3,2366.8,2,0.333,4,0
CUST01664,Discount Sensitive,75,1,888.92,0,0.0,20,1
CUST01665,Dormant,75,1,335.28,0,0.0,6,1
CUST01666,At Risk,318,0,0.0,0,0.0,5,4
CUST01667,Loyal Customer,136,2,1307.77,0,0.0,12,2
CUST01668,Loyal Customer,106,3,2195.57,0,0.0,7,0
CUST01669,At Risk,143,1,406.94,0,0.0,0,0
CUST01670,Champion,19,2,2472.29,1,0.0,15,0
CUST01671,High Value Unhappy,79,3,3295.24,1,0.333,1,0
CUST01672,Loyal Customer,29,2,1440.35,0,0.0,7,0
CUST01673,Dormant,24,1,489.02,0,0.0,3,1
CUST01674,Dormant,116,2,936.21,0,0.0,5,0
CUST01675,Loyal Customer,132,2,1309.95,0,0.0,3,0
CUST01676,At Risk,133,1,578.91,0,0.0,5,1
CUST01677,Loyal Customer,17,3,1571.06,0,0.0,3,0
CUST01678,Dormant,50,1,854.48,0,0.0,1,0
CUST01679,Loyal Customer,29,1,798.11,0,0.0,7,2
CUST01680,Loyal Customer,36,1,2660.5,0,0.0,12,0
CUST01681,Dormant,53,1,804.75,0,0.0,6,0
CUST01682,At Risk,227,0,0.0,0,0.0,0,0
CUST01683,Champion,26,4,4532.08,0,0.0,7,0
CUST01684,Loyal Customer,63,3,3554.18,0,0.0,4,0
CUST01685,At Risk,278,0,0.0,0,0.0,2,0
CUST01686,At Risk,138,1,699.98,0,0.0,0,0
CUST01687,Dormant,81,1,392.39,0,0.0,3,0
CUST01688,Discount Sensitive,130,1,602.81,0,0.0,9,0
CUST01689,Discount Sensitive,62,1,1029.49,0,0.0,6,1
CUST01690,Discount Sensitive,70,1,301.13,1,1.0,2,0
CUST01691,Dormant,89,1,591.46,1,1.0,8,0
CUST01692,Discount Sensitive,176,1,456.23,0,1.0,6,1
CUST01693,Dormant,33,1,483.01,0,0.0,11,3
CUST01694,Loyal Customer,38,1,759.46,0,0.0,10,2
CUST01695,Loyal Customer,72,3,1167.59,0,0.0,22,4
CUST01696,Dormant,127,1,652.34,0,0.0,1,1
CUST01697,Loyal Customer,62,2,1630.57,0,0.0,5,1
CUST01698,Champion,68,4,4139.24,1,0.25,5,1
CUST01699,At Risk,242,0,0.0,0,0.0,2,0
CUST01700,Champion,6,2,2044.9,0,0.0,14,2
CUST01701,Loyal Customer,14,1,388.29,0,0.0,3,1
CUST01702,At Risk,209,0,0.0,0,0.0,3,0
CUST01703,Champion,7,2,2037.61,0,0.0,6,0
CUST01704,Dormant,47,1,926.37,0,0.0,13,2
CUST01705,Champion,29,3,1829.77,1,0.0,21,2
CUST01706,Champion,6,3,1683.91,1,0.0,6,0
CUST01707,Champion,2,2,1446.76,0,0.0,5,0
CUST01708,Champion,5,3,1319.75,0,0.0,7,0
CUST01709,At Risk,157,1,484.31,0,0.0,1,3
CUST01710,Loyal Customer,58,3,1236.27,1,0.0,10,1
CUST01711,Loyal Customer,110,2,1341.5,0,0.0,2,2
CUST01712,Loyal Customer,25,1,828.82,1,0.0,9,0
CUST01713,High Value Unhappy,41,5,3851.72,1,0.4,1,0
CUST01714,At Risk,132,1,894.52,0,0.0,0,0
CUST01715,Discount Sensitive,121,1,703.76,0,0.0,4,1
CUST01716,High Value Unhappy,31,2,1884.28,1,0.5,1,0
CUST01717,Loyal Customer,125,2,2810.44,0,0.0,6,0
CUST01718,Loyal Customer,133,3,1495.2,0,0.0,4,2
CUST01719,At Risk,148,1,472.14,0,0.0,4,0
CUST01720,Champion,13,3,1236.77,1,0.0,9,4
CUST01721,Dormant,38,1,617.29,0,0.0,5,0
CUST01722,Dormant,59,1,359.06,0,0.0,1,0
CUST01723,High Value Unhappy,16,3,2534.09,1,0.0,4,0
CUST01724,Loyal Customer,39,2,1680.71,0,0.0,12,0
CUST01725,Dormant,44,1,632.03,1,0.0,8,0
CUST01726,Loyal Customer,23,1,1507.03,0,0.0,17,2
CUST01727,Loyal Customer,1,2,845.58,0,0.0,13,0
CUST01728,Champion,10,2,1236.25,0,0.0,5,1
CUST01729,Champion,8,2,2079.31,2,0.5,11,1
CUST01730,Discount Sensitive,120,2,788.7,0,0.0,7,3
CUST01731,Discount Sensitive,102,1,531.75,0,0.0,1,2
CUST01732,High Value Unhappy,9,4,4533.96,1,0.0,4,0
CUST01733,Loyal Customer,92,3,2167.49,0,0.667,2,0
CUST01734,At Risk,160,1,1515.59,0,0.0,2,0
CUST01735,Loyal Customer,61,2,1287.08,0,0.5,6,1
CUST01736,Champion,13,4,2197.62,2,0.25,8,1
CUST01737,Dormant,26,1,512.92,0,0.0,9,0
CUST01738,Champion,39,4,2851.85,0,0.0,7,3
CUST01739,Discount Sensitive,75,1,349.72,0,0.0,5,0
CUST01740,Loyal Customer,22,1,717.61,0,0.0,1,0
CUST01741,Loyal Customer,29,3,1450.22,0,0.0,2,0
CUST01742,At Risk,130,2,890.8,0,0.0,13,3
CUST01743,Dormant,90,2,1117.05,1,0.0,6,0
CUST01744,Discount Sensitive,111,1,1021.08,0,0.0,3,0
CUST01745,At Risk,204,0,0.0,0,0.0,6,2
CUST01746,At Risk,239,0,0.0,0,0.0,1,2
CUST01747,Loyal Customer,24,1,1498.03,0,0.0,7,1
CUST01748,Discount Sensitive,36,1,150.03,0,0.0,4,3
CUST01749,At Risk,190,0,0.0,0,0.0,0,0
CUST01750,Discount Sensitive,137,1,556.93,0,0.0,4,0
CUST01751,Discount Sensitive,61,1,332.52,0,0.0,3,0
CUST01752,At Risk,171,1,516.34,0,0.0,2,0
CUST01753,Loyal Customer,43,2,912.81,0,0.0,4,0
CUST01754,Loyal Customer,13,2,806.9,0,0.0,4,1
CUST01755,At Risk,152,1,738.44,0,0.0,3,0
CUST01756,Loyal Customer,90,2,1557.58,0,0.0,12,2
CUST01757,At Risk,167,2,1856.03,0,0.0,1,0
CUST01758,Dormant,78,1,411.88,0,0.0,2,1
CUST01759,Loyal Customer,89,2,1973.57,0,0.0,3,0
CUST01760,Loyal Customer,69,3,2991.54,0,0.0,2,0
CUST01761,Loyal Customer,89,4,3303.61,0,0.0,2,1
CUST01762,Loyal Customer,66,1,2131.17,0,0.0,1,0
CUST01763,Loyal Customer,8,1,705.53,1,1.0,3,0
CUST01764,Champion,45,3,1471.84,1,0.0,5,0
CUST01765,At Risk,265,0,0.0,0,0.0,0,1
CUST01766,At Risk,163,1,561.64,0,0.0,4,0
CUST01767,At Risk,145,1,488.2,0,0.0,5,0
CUST01768,Loyal Customer,101,2,1316.76,0,0.0,10,3
CUST01769,Loyal Customer,55,2,3149.49,0,0.0,10,3
CUST01770,Loyal Customer,58,3,1327.79,2,0.333,2,0
CUST01771,Loyal Customer,58,2,1481.07,0,0.0,14,1
CUST01772,At Risk,254,0,0.0,0,0.0,0,0
CUST01773,At Risk,196,0,0.0,0,0.0,5,2
CUST01774,Loyal Customer,152,3,2110.43,0,0.333,0,2
CUST01775,Loyal Customer,49,2,1120.32,1,0.0,6,0
CUST01776,Discount Sensitive,79,1,962.07,0,0.0,4,2
CUST01777,At Risk,167,2,1872.12,0,0.0,6,1
CUST01778,Dormant,87,1,512.32,0,0.0,6,0
CUST01779,At Risk,167,1,1574.84,0,0.0,3,2
CUST01780,Champion,5,1,2015.96,1,0.0,8,0
CUST01781,At Risk,241,0,0.0,0,0.0,3,2
CUST01782,Discount Sensitive,137,1,402.31,0,0.0,1,0
CUST01783,Loyal Customer,21,2,1070.9,0,0.0,1,0
CUST01784,Loyal Customer,67,2,1646.49,0,0.0,12,0
CUST01785,Loyal Customer,14,1,982.58,0,0.0,1,0
CUST01786,Loyal Customer,23,5,2801.17,0,0.2,2,0
CUST01787,Loyal Customer,75,1,1770.53,0,0.0,6,1
CUST01788,High Value Unhappy,54,3,2627.07,1,0.333,4,0
CUST01789,Discount Sensitive,52,1,341.52,0,0.0,6,0
CUST01790,Loyal Customer,40,3,1750.7,0,0.0,1,0
CUST01791,Discount Sensitive,82,1,287.89,0,0.0,5,0
CUST01792,Loyal Customer,36,1,821.29,0,0.0,12,1
CUST01793,Loyal Customer,48,1,1476.12,1,0.0,3,1
CUST01794,Loyal Customer,26,2,1843.9,0,0.0,8,1
CUST01795,Dormant,89,1,1266.99,1,0.0,7,1
CUST01796,Dormant,33,1,500.81,0,0.0,4,0
CUST01797,Dormant,117,1,1593.85,0,1.0,6,0
CUST01798,Dormant,103,1,1100.62,0,0.0,5,0
CUST01799,Dormant,74,1,659.32,1,0.0,0,0
CUST01800,Dormant,122,1,507.22,0,0.0,5,1
